,State,Year,Quater,Transaction_area,Transaction_count,Transaction_amount
1517,haryana,2020,3,palwal,258,65067.0
1518,haryana,2020,3,jhajjar,242,70683.0
1519,haryana,2020,3,mahendragarh,237,61501.0
1520,haryana,2020,3,karnal,232,63907.0
1521,haryana,2020,4,gurugram,2380,1626450.0
1522,haryana,2020,4,faridabad,1370,1022011.0
1523,haryana,2020,4,rewari,639,442173.0
1524,haryana,2020,4,jhajjar,393,324264.0
1525,haryana,2020,4,hisar,374,243421.0
1526,haryana,2020,4,sonipat,357,304138.0
1527,haryana,2020,4,palwal,295,205874.0
1528,haryana,2020,4,mahendragarh,271,184572.0
1529,haryana,2020,4,panipat,265,148352.0
1530,haryana,2020,4,bhiwani,257,204503.0
1531,haryana,2021,1,gurugram,3377,2003697.0
1532,haryana,2021,1,faridabad,1845,1250394.0
1533,haryana,2021,1,rewari,757,485758.0
1534,haryana,2021,1,hisar,499,324109.0
1535,haryana,2021,1,sonipat,493,389233.0
1536,haryana,2021,1,panipat,428,245026.0
1537,haryana,2021,1,palwal,386,239181.0
1538,haryana,2021,1,karnal,339,211754.0
1539,haryana,2021,1,jhajjar,317,272445.0
1540,haryana,2021,1,rohtak,312,284433.0
1541,haryana,2021,2,gurugram,3238,2521099.0
1542,haryana,2021,2,faridabad,1707,1330963.0
1543,haryana,2021,2,rewari,1001,900929.0
1544,haryana,2021,2,sonipat,739,843265.0
1545,haryana,2021,2,hisar,683,636895.0
1546,haryana,2021,2,mahendragarh,502,622610.0
1547,haryana,2021,2,rohtak,463,488282.0
1548,haryana,2021,2,panipat,457,396928.0
1549,haryana,2021,2,jhajjar,457,499261.0
1550,haryana,2021,2,bhiwani,424,442945.0
1551,haryana,2021,3,gurugram,4501,3651728.0
1552,haryana,2021,3,faridabad,1957,1608197.0
1553,haryana,2021,3,rewari,960,921840.0
1554,haryana,2021,3,sonipat,673,772054.0
1555,haryana,2021,3,hisar,600,562880.0
1556,haryana,2021,3,panipat,522,513232.0
1557,haryana,2021,3,jhajjar,509,659985.0
1558,haryana,2021,3,bhiwani,458,471344.0
1559,haryana,2021,3,karnal,458,395742.0
1560,haryana,2021,3,rohtak,431,484147.0
1561,haryana,2021,4,gurugram,5951,6492219.0
1562,haryana,2021,4,faridabad,3250,3581730.0
1563,haryana,2021,4,rewari,1182,1635811.0
1564,haryana,2021,4,sonipat,1000,1514842.0
1565,haryana,2021,4,jhajjar,848,1322079.0
1566,haryana,2021,4,hisar,717,1163784.0
1567,haryana,2021,4,mahendragarh,669,1016832.0
1568,haryana,2021,4,panipat,600,903045.0
1569,haryana,2021,4,karnal,577,747027.0
1570,haryana,2021,4,rohtak,557,1036418.0
1571,haryana,2022,1,gurugram,6642,8138262.0
1572,haryana,2022,1,faridabad,3517,4282216.0
1573,haryana,2022,1,rewari,1254,1910239.0
1574,haryana,2022,1,sonipat,1178,1965399.0
1575,haryana,2022,1,jhajjar,869,1532926.0
1576,haryana,2022,1,hisar,855,1334248.0
1577,haryana,2022,1,karnal,850,1119397.0
1578,haryana,2022,1,rohtak,836,1302980.0
1579,haryana,2022,1,panipat,806,1239244.0
1580,haryana,2022,1,mahendragarh,675,1004950.0
1581,haryana,2022,2,gurugram,6554,7627997.0
1582,haryana,2022,2,faridabad,3527,4157319.0
1583,haryana,2022,2,rewari,1449,2050909.0
1584,haryana,2022,2,sonipat,1227,2016582.0
1585,haryana,2022,2,hisar,1141,1695856.0
1586,haryana,2022,2,panipat,1030,1355321.0
1587,haryana,2022,2,jhajjar,987,1449163.0
1588,haryana,2022,2,bhiwani,931,1348492.0
1589,haryana,2022,2,rohtak,908,1318503.0
1590,haryana,2022,2,karnal,901,1294206.0
1591,haryana,2022,3,gurugram,10085,10744733.0
1592,haryana,2022,3,faridabad,4789,5313116.0
1593,haryana,2022,3,rewari,1838,2341723.0
1594,haryana,2022,3,sonipat,1657,2565808.0
1595,haryana,2022,3,hisar,1516,2224226.0
1596,haryana,2022,3,jhajjar,1451,2211785.0
1597,haryana,2022,3,panipat,1432,1773022.0
1598,haryana,2022,3,rohtak,1242,1806212.0
1599,haryana,2022,3,karnal,1150,1799811.0
1600,haryana,2022,3,bhiwani,1147,1597842.0
1601,haryana,2022,4,gurugram,11347,14333166.0
1602,haryana,2022,4,faridabad,5980,7492688.0
1603,haryana,2022,4,rewari,1987,2881000.0
1604,haryana,2022,4,sonipat,1969,3340650.0
1605,haryana,2022,4,jhajjar,1582,2713177.0
1606,haryana,2022,4,hisar,1413,2309773.0
1607,haryana,2022,4,panipat,1375,2059529.0
1608,haryana,2022,4,rohtak,1355,2305432.0
1609,haryana,2022,4,mahendragarh,1211,1666096.0
1610,haryana,2022,4,karnal,1113,2024575.0
1611,haryana,2023,1,gurugram,10981,15057940.0
1612,haryana,2023,1,faridabad,5728,7830067.0
1613,haryana,2023,1,hisar,2090,3545685.0
1614,haryana,2023,1,rewari,1988,3178735.0
1615,haryana,2023,1,sonipat,1780,3324135.0
1616,haryana,2023,1,jhajjar,1432,2772611.0
1617,haryana,2023,1,rohtak,1273,2377291.0
1618,haryana,2023,1,panipat,1190,1891460.0
1619,haryana,2023,1,karnal,1119,2173782.0
1620,haryana,2023,1,ambala,1034,1859227.0
1621,haryana,2023,2,gurugram,11759,15891257.0
1622,haryana,2023,2,faridabad,5775,7426519.0
1623,haryana,2023,2,rewari,2301,3295937.0
1624,haryana,2023,2,hisar,2201,3727277.0
1625,haryana,2023,2,sonipat,2089,3563822.0
1626,haryana,2023,2,jhajjar,1683,2751393.0
1627,haryana,2023,2,panipat,1548,2298671.0
1628,haryana,2023,2,rohtak,1425,2386384.0
1629,haryana,2023,2,ambala,1312,2316706.0
1630,haryana,2023,2,bhiwani,1272,2111956.0
1631,haryana,2023,3,gurugram,13467,16796070.0
1632,haryana,2023,3,faridabad,6299,7830941.0
1633,haryana,2023,3,rewari,2303,3251849.0
1634,haryana,2023,3,sonipat,1998,3234041.0
1635,haryana,2023,3,hisar,1931,3178279.0
1636,haryana,2023,3,panipat,1713,2369450.0
1637,haryana,2023,3,jhajjar,1610,2671111.0
1638,haryana,2023,3,karnal,1574,2126635.0
1639,haryana,2023,3,rohtak,1425,2349687.0
1640,haryana,2023,3,bhiwani,1187,1847464.0
1641,haryana,2023,4,gurugram,14118,20950373.0
1642,haryana,2023,4,faridabad,7244,10321129.0
1643,haryana,2023,4,rewari,2540,4615327.0
1644,haryana,2023,4,sonipat,2370,4304743.0
1645,haryana,2023,4,jhajjar,2040,3606286.0
1646,haryana,2023,4,hisar,1999,3705402.0
1647,haryana,2023,4,panipat,1919,3130020.0
1648,haryana,2023,4,rohtak,1541,2892015.0
1649,haryana,2023,4,bhiwani,1439,2523209.0
1650,haryana,2023,4,karnal,1422,2515568.0
1651,haryana,2024,1,gurugram,14505,21783690.0
1652,haryana,2024,1,faridabad,7236,10275823.0
1653,haryana,2024,1,rewari,3110,4640986.0
1654,haryana,2024,1,sonipat,2578,4420850.0
1655,haryana,2024,1,jhajjar,2290,3652995.0
1656,haryana,2024,1,hisar,2257,4098922.0
1657,haryana,2024,1,panipat,1875,2690679.0
1658,haryana,2024,1,rohtak,1738,3167356.0
1659,haryana,2024,1,bhiwani,1650,2866805.0
1660,haryana,2024,1,karnal,1573,2899134.0
1661,haryana,2024,2,gurugram,12964,18926670.0
1662,haryana,2024,2,faridabad,6154,8987725.0
1663,haryana,2024,2,rewari,2772,4028981.0
1664,haryana,2024,2,sonipat,2312,3912847.0
1665,haryana,2024,2,hisar,2224,3926907.0
1666,haryana,2024,2,jhajjar,2041,3443218.0
1667,haryana,2024,2,panipat,1700,2446471.0
1668,haryana,2024,2,rohtak,1651,3142822.0
1669,haryana,2024,2,bhiwani,1544,2636029.0
1670,haryana,2024,2,ambala,1383,2595393.0
1671,haryana,2024,3,gurugram,14956,21502434.0
1672,haryana,2024,3,faridabad,6523,9267676.0
1673,haryana,2024,3,rewari,3002,4363318.0
1674,haryana,2024,3,sonipat,2558,4389086.0
1675,haryana,2024,3,hisar,2396,4055598.0
1676,haryana,2024,3,jhajjar,2195,3617149.0
1677,haryana,2024,3,panipat,1758,2639675.0
1678,haryana,2024,3,rohtak,1733,3087076.0
1679,haryana,2024,3,bhiwani,1635,2539565.0
1680,haryana,2024,3,mahendragarh,1326,2212434.0
1681,haryana,2024,4,gurugram,16973,25145012.0
1682,haryana,2024,4,faridabad,8261,11419458.0
1683,haryana,2024,4,rewari,4037,6018179.0
1684,haryana,2024,4,sonipat,3330,5335496.0
1685,haryana,2024,4,jhajjar,2630,4460177.0
1686,haryana,2024,4,hisar,2396,4349181.0
1687,haryana,2024,4,rohtak,2112,3678163.0
1688,haryana,2024,4,panipat,2026,3004028.0
1689,haryana,2024,4,palwal,1824,2933025.0
1690,haryana,2024,4,bhiwani,1693,2967792.0
1691,himachal-pradesh,2020,2,solan,97,19714.0
1692,himachal-pradesh,2020,2,kullu,80,11543.0
1693,himachal-pradesh,2020,2,mandi,54,10723.0
1694,himachal-pradesh,2020,2,shimla,44,8364.0
1695,himachal-pradesh,2020,2,kangra,38,9269.0
1696,himachal-pradesh,2020,2,hamirpur,31,6714.0
1697,himachal-pradesh,2020,2,sirmaur,19,4111.0
1698,himachal-pradesh,2020,2,bilaspur,11,2712.0
1699,himachal-pradesh,2020,2,una,11,2651.0
1700,himachal-pradesh,2020,2,chamba,4,1447.0
1701,himachal-pradesh,2020,3,solan,132,38040.0
1702,himachal-pradesh,2020,3,kangra,89,26682.0
1703,himachal-pradesh,2020,3,shimla,74,26993.0
1704,himachal-pradesh,2020,3,mandi,58,21176.0
1705,himachal-pradesh,2020,3,sirmaur,39,10928.0
1706,himachal-pradesh,2020,3,kullu,34,14714.0
1707,himachal-pradesh,2020,3,una,31,6127.0
1708,himachal-pradesh,2020,3,hamirpur,25,8139.0
1709,himachal-pradesh,2020,3,bilaspur,17,4750.0
1710,himachal-pradesh,2020,3,chamba,14,4150.0
1711,himachal-pradesh,2020,4,solan,162,88870.0
1712,himachal-pradesh,2020,4,kangra,153,166625.0
1713,himachal-pradesh,2020,4,shimla,74,57412.0
1714,himachal-pradesh,2020,4,mandi,73,83521.0
1715,himachal-pradesh,2020,4,hamirpur,59,57764.0
1716,himachal-pradesh,2020,4,una,51,48891.0
1717,himachal-pradesh,2020,4,sirmaur,50,47332.0
1718,himachal-pradesh,2020,4,chamba,29,20481.0
1719,himachal-pradesh,2020,4,kullu,19,14390.0
1720,himachal-pradesh,2020,4,bilaspur,19,16248.0
1721,himachal-pradesh,2021,1,solan,248,140127.0
1722,himachal-pradesh,2021,1,kangra,214,225446.0
1723,himachal-pradesh,2021,1,mandi,116,82328.0
1724,himachal-pradesh,2021,1,shimla,97,96526.0
1725,himachal-pradesh,2021,1,hamirpur,84,121562.0
1726,himachal-pradesh,2021,1,sirmaur,82,57506.0
1727,himachal-pradesh,2021,1,una,67,61213.0
1728,himachal-pradesh,2021,1,kullu,58,22094.0
1729,himachal-pradesh,2021,1,bilaspur,43,38469.0
1730,himachal-pradesh,2021,1,chamba,41,44528.0
1731,himachal-pradesh,2021,2,solan,243,196231.0
1732,himachal-pradesh,2021,2,kangra,233,344261.0
1733,himachal-pradesh,2021,2,mandi,135,197249.0
1734,himachal-pradesh,2021,2,shimla,117,118778.0
1735,himachal-pradesh,2021,2,sirmaur,107,115857.0
1736,himachal-pradesh,2021,2,hamirpur,86,146075.0
1737,himachal-pradesh,2021,2,kullu,75,45639.0
1738,himachal-pradesh,2021,2,bilaspur,68,66886.0
1739,himachal-pradesh,2021,2,una,65,86930.0
1740,himachal-pradesh,2021,2,chamba,59,60257.0
1741,himachal-pradesh,2021,3,solan,391,390500.0
1742,himachal-pradesh,2021,3,kangra,362,662048.0
1743,himachal-pradesh,2021,3,kullu,168,138495.0
1744,himachal-pradesh,2021,3,shimla,137,189891.0
1745,himachal-pradesh,2021,3,hamirpur,133,198322.0
1746,himachal-pradesh,2021,3,sirmaur,133,167321.0
1747,himachal-pradesh,2021,3,mandi,125,200257.0
1748,himachal-pradesh,2021,3,bilaspur,97,143442.0
1749,himachal-pradesh,2021,3,una,95,174175.0
1750,himachal-pradesh,2021,3,chamba,87,119346.0
1751,himachal-pradesh,2021,4,kangra,535,1087881.0
1752,himachal-pradesh,2021,4,solan,506,677171.0
1753,himachal-pradesh,2021,4,una,245,489125.0
1754,himachal-pradesh,2021,4,hamirpur,234,454797.0
1755,himachal-pradesh,2021,4,mandi,216,461966.0
1756,himachal-pradesh,2021,4,sirmaur,196,327046.0
1757,himachal-pradesh,2021,4,shimla,192,487857.0
1758,himachal-pradesh,2021,4,bilaspur,116,195467.0
1759,himachal-pradesh,2021,4,kullu,97,207502.0
1760,himachal-pradesh,2021,4,chamba,96,184684.0
1761,himachal-pradesh,2022,1,kangra,674,1204389.0
1762,himachal-pradesh,2022,1,solan,552,852367.0
1763,himachal-pradesh,2022,1,hamirpur,312,604752.0
1764,himachal-pradesh,2022,1,sirmaur,253,503526.0
1765,himachal-pradesh,2022,1,una,198,383701.0
1766,himachal-pradesh,2022,1,mandi,189,424112.0
1767,himachal-pradesh,2022,1,shimla,180,482453.0
1768,himachal-pradesh,2022,1,chamba,165,277194.0
1769,himachal-pradesh,2022,1,bilaspur,108,196856.0
1770,himachal-pradesh,2022,1,kullu,101,184037.0
1771,himachal-pradesh,2022,2,kangra,669,1348463.0
1772,himachal-pradesh,2022,2,solan,556,859012.0
1773,himachal-pradesh,2022,2,mandi,251,500409.0
1774,himachal-pradesh,2022,2,hamirpur,239,479368.0
1775,himachal-pradesh,2022,2,una,230,450565.0
1776,himachal-pradesh,2022,2,shimla,221,489594.0
1777,himachal-pradesh,2022,2,sirmaur,218,341033.0
1778,himachal-pradesh,2022,2,kullu,159,305767.0
1779,himachal-pradesh,2022,2,chamba,154,274749.0
1780,himachal-pradesh,2022,2,bilaspur,93,213842.0
1781,himachal-pradesh,2022,3,kangra,823,1348052.0
1782,himachal-pradesh,2022,3,solan,805,1176468.0
1783,himachal-pradesh,2022,3,sirmaur,322,498374.0
1784,himachal-pradesh,2022,3,hamirpur,301,550440.0
1785,himachal-pradesh,2022,3,shimla,295,570328.0
1786,himachal-pradesh,2022,3,mandi,293,588312.0
1787,himachal-pradesh,2022,3,una,230,358128.0
1788,himachal-pradesh,2022,3,chamba,217,379656.0
1789,himachal-pradesh,2022,3,kullu,156,300504.0
1790,himachal-pradesh,2022,3,bilaspur,138,266328.0
1791,himachal-pradesh,2022,4,kangra,1085,2218111.0
1792,himachal-pradesh,2022,4,solan,1009,1741427.0
1793,himachal-pradesh,2022,4,sirmaur,432,710927.0
1794,himachal-pradesh,2022,4,hamirpur,359,728113.0
1795,himachal-pradesh,2022,4,una,353,682027.0
1796,himachal-pradesh,2022,4,shimla,341,854465.0
1797,himachal-pradesh,2022,4,mandi,310,725635.0
1798,himachal-pradesh,2022,4,chamba,249,459421.0
1799,himachal-pradesh,2022,4,kullu,175,371574.0
1800,himachal-pradesh,2022,4,bilaspur,174,346816.0
1801,himachal-pradesh,2023,1,kangra,950,1883388.0
1802,himachal-pradesh,2023,1,solan,812,1428093.0
1803,himachal-pradesh,2023,1,sirmaur,375,732159.0
1804,himachal-pradesh,2023,1,hamirpur,350,684183.0
1805,himachal-pradesh,2023,1,shimla,334,801571.0
1806,himachal-pradesh,2023,1,mandi,264,633837.0
1807,himachal-pradesh,2023,1,una,253,621486.0
1808,himachal-pradesh,2023,1,chamba,242,418898.0
1809,himachal-pradesh,2023,1,kullu,189,310035.0
1810,himachal-pradesh,2023,1,bilaspur,108,212666.0
1811,himachal-pradesh,2023,2,kangra,979,2087628.0
1812,himachal-pradesh,2023,2,solan,878,1427609.0
1813,himachal-pradesh,2023,2,mandi,373,750098.0
1814,himachal-pradesh,2023,2,hamirpur,371,718811.0
1815,himachal-pradesh,2023,2,shimla,351,883035.0
1816,himachal-pradesh,2023,2,una,299,645275.0
1817,himachal-pradesh,2023,2,sirmaur,289,518018.0
1818,himachal-pradesh,2023,2,chamba,229,406428.0
1819,himachal-pradesh,2023,2,kullu,227,566436.0
1820,himachal-pradesh,2023,2,bilaspur,144,317410.0
1821,himachal-pradesh,2023,3,kangra,998,2023047.0
1822,himachal-pradesh,2023,3,solan,825,1315793.0
1823,himachal-pradesh,2023,3,hamirpur,375,780271.0
1824,himachal-pradesh,2023,3,sirmaur,347,642000.0
1825,himachal-pradesh,2023,3,mandi,303,659502.0
1826,himachal-pradesh,2023,3,una,276,506882.0
1827,himachal-pradesh,2023,3,shimla,264,718409.0
1828,himachal-pradesh,2023,3,chamba,202,333469.0
1829,himachal-pradesh,2023,3,bilaspur,141,345402.0
1830,himachal-pradesh,2023,3,kullu,133,306144.0
1831,himachal-pradesh,2023,4,kangra,1319,3070701.0
1832,himachal-pradesh,2023,4,solan,1075,2115674.0
1833,himachal-pradesh,2023,4,sirmaur,460,988869.0
1834,himachal-pradesh,2023,4,hamirpur,437,976800.0
1835,himachal-pradesh,2023,4,mandi,430,1051722.0
1836,himachal-pradesh,2023,4,una,381,917948.0
1837,himachal-pradesh,2023,4,shimla,373,1041293.0
1838,himachal-pradesh,2023,4,chamba,287,512946.0
1839,himachal-pradesh,2023,4,kullu,205,555859.0
1840,himachal-pradesh,2023,4,bilaspur,185,478990.0
1841,himachal-pradesh,2024,1,kangra,1303,2449390.0
1842,himachal-pradesh,2024,1,solan,1127,1883899.0
1843,himachal-pradesh,2024,1,sirmaur,519,923526.0
1844,himachal-pradesh,2024,1,hamirpur,451,869363.0
1845,himachal-pradesh,2024,1,shimla,405,923693.0
1846,himachal-pradesh,2024,1,mandi,404,937473.0
1847,himachal-pradesh,2024,1,una,371,817480.0
1848,himachal-pradesh,2024,1,chamba,340,559835.0
1849,himachal-pradesh,2024,1,kullu,270,545030.0
1850,himachal-pradesh,2024,1,bilaspur,195,429266.0
1851,himachal-pradesh,2024,2,kangra,1292,2408760.0
1852,himachal-pradesh,2024,2,solan,1001,1677733.0
1853,himachal-pradesh,2024,2,shimla,444,1032380.0
1854,himachal-pradesh,2024,2,mandi,438,921989.0
1855,himachal-pradesh,2024,2,hamirpur,416,777099.0
1856,himachal-pradesh,2024,2,sirmaur,397,804090.0
1857,himachal-pradesh,2024,2,chamba,330,535510.0
1858,himachal-pradesh,2024,2,una,325,624562.0
1859,himachal-pradesh,2024,2,kullu,272,548077.0
1860,himachal-pradesh,2024,2,bilaspur,204,454795.0
1861,himachal-pradesh,2024,3,kangra,1280,2577841.0
1862,himachal-pradesh,2024,3,solan,1024,1885481.0
1863,himachal-pradesh,2024,3,hamirpur,495,920841.0
1864,himachal-pradesh,2024,3,mandi,469,988997.0
1865,himachal-pradesh,2024,3,sirmaur,464,790427.0
1866,himachal-pradesh,2024,3,shimla,402,999227.0
1867,himachal-pradesh,2024,3,una,367,763355.0
1868,himachal-pradesh,2024,3,chamba,294,538361.0
1869,himachal-pradesh,2024,3,kullu,210,500823.0
1870,himachal-pradesh,2024,3,bilaspur,186,409446.0
1871,himachal-pradesh,2024,4,kangra,1686,3420558.0
1872,himachal-pradesh,2024,4,solan,1311,2240286.0
1873,himachal-pradesh,2024,4,hamirpur,620,1310194.0
1874,himachal-pradesh,2024,4,shimla,569,1416469.0
1875,himachal-pradesh,2024,4,mandi,521,1111164.0
1876,himachal-pradesh,2024,4,una,505,1250921.0
1877,himachal-pradesh,2024,4,sirmaur,488,1033480.0
1878,himachal-pradesh,2024,4,chamba,377,761585.0
1879,himachal-pradesh,2024,4,bilaspur,267,662116.0
1880,himachal-pradesh,2024,4,kullu,257,558743.0
1881,jammu-&-kashmir,2020,2,jammu,90,20793.0
1882,jammu-&-kashmir,2020,2,udhampur,15,3721.0
1883,jammu-&-kashmir,2020,2,srinagar,13,3764.0
1884,jammu-&-kashmir,2020,2,samba,12,2538.0
1885,jammu-&-kashmir,2020,2,kupwara,11,1669.0
1886,jammu-&-kashmir,2020,2,rajouri,10,1961.0
1887,jammu-&-kashmir,2020,2,kathua,9,2171.0
1888,jammu-&-kashmir,2020,2,baramulla,8,2309.0
1889,jammu-&-kashmir,2020,2,reasi,7,1356.0
1890,jammu-&-kashmir,2020,2,pulwama,6,1637.0
1891,jammu-&-kashmir,2020,3,jammu,178,57768.0
1892,jammu-&-kashmir,2020,3,srinagar,37,12500.0
1893,jammu-&-kashmir,2020,3,baramulla,31,7873.0
1894,jammu-&-kashmir,2020,3,samba,26,7652.0
1895,jammu-&-kashmir,2020,3,kathua,25,6856.0
1896,jammu-&-kashmir,2020,3,budgam,23,6888.0
1897,jammu-&-kashmir,2020,3,rajouri,18,4443.0
1898,jammu-&-kashmir,2020,3,udhampur,15,2284.0
1899,jammu-&-kashmir,2020,3,kupwara,15,5610.0
1900,jammu-&-kashmir,2020,3,reasi,14,5059.0
1901,jammu-&-kashmir,2020,4,jammu,220,234831.0
1902,jammu-&-kashmir,2020,4,samba,55,52801.0
1903,jammu-&-kashmir,2020,4,srinagar,48,71117.0
1904,jammu-&-kashmir,2020,4,kathua,42,48827.0
1905,jammu-&-kashmir,2020,4,udhampur,39,38569.0
1906,jammu-&-kashmir,2020,4,reasi,34,26958.0
1907,jammu-&-kashmir,2020,4,baramulla,29,26838.0
1908,jammu-&-kashmir,2020,4,kupwara,26,21107.0
1909,jammu-&-kashmir,2020,4,budgam,26,47506.0
1910,jammu-&-kashmir,2020,4,poonch,23,26902.0
1911,jammu-&-kashmir,2021,1,jammu,330,366886.0
1912,jammu-&-kashmir,2021,1,ganderbal,168,244079.0
1913,jammu-&-kashmir,2021,1,kathua,74,114276.0
1914,jammu-&-kashmir,2021,1,srinagar,53,89002.0
1915,jammu-&-kashmir,2021,1,samba,53,70708.0
1916,jammu-&-kashmir,2021,1,udhampur,49,58092.0
1917,jammu-&-kashmir,2021,1,anantnag,46,90513.0
1918,jammu-&-kashmir,2021,1,bandipore,45,117749.0
1919,jammu-&-kashmir,2021,1,pulwama,38,51363.0
1920,jammu-&-kashmir,2021,1,budgam,38,48723.0
1921,jammu-&-kashmir,2021,2,jammu,371,621718.0
1922,jammu-&-kashmir,2021,2,ganderbal,134,78764.0
1923,jammu-&-kashmir,2021,2,kathua,85,144589.0
1924,jammu-&-kashmir,2021,2,udhampur,71,114207.0
1925,jammu-&-kashmir,2021,2,srinagar,70,92975.0
1926,jammu-&-kashmir,2021,2,samba,65,100030.0
1927,jammu-&-kashmir,2021,2,pulwama,42,82595.0
1928,jammu-&-kashmir,2021,2,kupwara,42,75622.0
1929,jammu-&-kashmir,2021,2,budgam,41,73783.0
1930,jammu-&-kashmir,2021,2,rajouri,40,61758.0
1931,jammu-&-kashmir,2021,3,jammu,475,624158.0
1932,jammu-&-kashmir,2021,3,pulwama,118,86114.0
1933,jammu-&-kashmir,2021,3,samba,98,168234.0
1934,jammu-&-kashmir,2021,3,udhampur,94,170249.0
1935,jammu-&-kashmir,2021,3,kathua,92,134313.0
1936,jammu-&-kashmir,2021,3,budgam,84,115627.0
1937,jammu-&-kashmir,2021,3,anantnag,79,135519.0
1938,jammu-&-kashmir,2021,3,srinagar,74,147231.0
1939,jammu-&-kashmir,2021,3,shopian,50,47443.0
1940,jammu-&-kashmir,2021,3,rajouri,39,61196.0
1941,jammu-&-kashmir,2021,4,jammu,918,1563386.0
1942,jammu-&-kashmir,2021,4,budgam,628,483043.0
1943,jammu-&-kashmir,2021,4,srinagar,193,460213.0
1944,jammu-&-kashmir,2021,4,anantnag,155,414820.0
1945,jammu-&-kashmir,2021,4,shopian,154,170478.0
1946,jammu-&-kashmir,2021,4,kathua,151,264155.0
1947,jammu-&-kashmir,2021,4,samba,150,298729.0
1948,jammu-&-kashmir,2021,4,pulwama,115,214708.0
1949,jammu-&-kashmir,2021,4,udhampur,108,174710.0
1950,jammu-&-kashmir,2021,4,rajouri,81,171652.0
1951,jammu-&-kashmir,2022,1,jammu,974,1927670.0
1952,jammu-&-kashmir,2022,1,srinagar,399,734819.0
1953,jammu-&-kashmir,2022,1,anantnag,356,523325.0
1954,jammu-&-kashmir,2022,1,pulwama,265,464390.0
1955,jammu-&-kashmir,2022,1,budgam,252,394334.0
1956,jammu-&-kashmir,2022,1,kathua,184,442387.0
1957,jammu-&-kashmir,2022,1,baramulla,171,348488.0
1958,jammu-&-kashmir,2022,1,udhampur,142,306421.0
1959,jammu-&-kashmir,2022,1,samba,141,336914.0
1960,jammu-&-kashmir,2022,1,shopian,119,223541.0
1961,jammu-&-kashmir,2022,2,jammu,1181,1988901.0
1962,jammu-&-kashmir,2022,2,srinagar,528,967474.0
1963,jammu-&-kashmir,2022,2,anantnag,263,539003.0
1964,jammu-&-kashmir,2022,2,budgam,259,512454.0
1965,jammu-&-kashmir,2022,2,samba,208,380723.0
1966,jammu-&-kashmir,2022,2,kathua,204,445358.0
1967,jammu-&-kashmir,2022,2,pulwama,199,408613.0
1968,jammu-&-kashmir,2022,2,udhampur,193,322630.0
1969,jammu-&-kashmir,2022,2,baramulla,180,366809.0
1970,jammu-&-kashmir,2022,2,kupwara,142,273241.0
1971,jammu-&-kashmir,2022,3,jammu,1674,2443103.0
1972,jammu-&-kashmir,2022,3,srinagar,504,908586.0
1973,jammu-&-kashmir,2022,3,kathua,342,529015.0
1974,jammu-&-kashmir,2022,3,samba,292,442303.0
1975,jammu-&-kashmir,2022,3,udhampur,266,394002.0
1976,jammu-&-kashmir,2022,3,budgam,251,519645.0
1977,jammu-&-kashmir,2022,3,anantnag,219,442368.0
1978,jammu-&-kashmir,2022,3,pulwama,162,308696.0
1979,jammu-&-kashmir,2022,3,reasi,140,247331.0
1980,jammu-&-kashmir,2022,3,rajouri,139,303672.0
1981,jammu-&-kashmir,2022,4,jammu,1879,3260604.0
1982,jammu-&-kashmir,2022,4,srinagar,471,926220.0
1983,jammu-&-kashmir,2022,4,samba,356,656320.0
1984,jammu-&-kashmir,2022,4,udhampur,286,561757.0
1985,jammu-&-kashmir,2022,4,anantnag,273,607958.0
1986,jammu-&-kashmir,2022,4,kathua,254,545133.0
1987,jammu-&-kashmir,2022,4,budgam,186,484368.0
1988,jammu-&-kashmir,2022,4,pulwama,183,400652.0
1989,jammu-&-kashmir,2022,4,baramulla,171,452532.0
1990,jammu-&-kashmir,2022,4,rajouri,167,352179.0
1991,jammu-&-kashmir,2023,1,jammu,1657,3092481.0
1992,jammu-&-kashmir,2023,1,srinagar,470,1055223.0
1993,jammu-&-kashmir,2023,1,samba,277,599467.0
1994,jammu-&-kashmir,2023,1,anantnag,250,657402.0
1995,jammu-&-kashmir,2023,1,udhampur,238,544808.0
1996,jammu-&-kashmir,2023,1,kathua,224,506261.0
1997,jammu-&-kashmir,2023,1,budgam,201,561024.0
1998,jammu-&-kashmir,2023,1,pulwama,148,381535.0
1999,jammu-&-kashmir,2023,1,baramulla,147,422741.0
2000,jammu-&-kashmir,2023,1,reasi,120,277347.0
2001,jammu-&-kashmir,2023,2,jammu,1710,3178077.0
2002,jammu-&-kashmir,2023,2,srinagar,683,1303991.0
2003,jammu-&-kashmir,2023,2,samba,332,644903.0
2004,jammu-&-kashmir,2023,2,udhampur,276,517843.0
2005,jammu-&-kashmir,2023,2,budgam,275,617323.0
2006,jammu-&-kashmir,2023,2,kathua,263,596557.0
2007,jammu-&-kashmir,2023,2,anantnag,219,549864.0
2008,jammu-&-kashmir,2023,2,baramulla,215,592287.0
2009,jammu-&-kashmir,2023,2,pulwama,170,435195.0
2010,jammu-&-kashmir,2023,2,kupwara,145,354982.0
2011,jammu-&-kashmir,2023,3,jammu,1802,2956782.0
2012,jammu-&-kashmir,2023,3,srinagar,583,1097144.0
2013,jammu-&-kashmir,2023,3,kathua,332,661848.0
2014,jammu-&-kashmir,2023,3,udhampur,321,537296.0
2015,jammu-&-kashmir,2023,3,budgam,316,636758.0
