,State,Year,Quater,Transaction_area,Transaction_count,Transaction_amount
850,assam,2023,1,dhubri,4783556,10188898480.0
851,assam,2023,1,goalpara,4337423,9833497403.0
852,assam,2023,1,dibrugarh,3760225,5608974753.0
853,assam,2023,1,darrang,3615988,7158735706.0
854,assam,2023,2,kamrup metropolitan,27633429,36066525702.0
855,assam,2023,2,barpeta,10582441,20577968723.0
856,assam,2023,2,nagaon,8290774,15933295314.0
857,assam,2023,2,cachar,6593914,11304410610.0
858,assam,2023,2,sonitpur,6079471,9155763527.0
859,assam,2023,2,kamrup,6019583,10319507492.0
860,assam,2023,2,dhubri,5998987,11652162342.0
861,assam,2023,2,goalpara,5347770,10755879893.0
862,assam,2023,2,darrang,4517036,7943501699.0
863,assam,2023,2,dibrugarh,4515459,6339612450.0
864,assam,2023,3,kamrup metropolitan,33252533,38969448090.0
865,assam,2023,3,barpeta,12553937,19547199120.0
866,assam,2023,3,nagaon,9915879,16218655937.0
867,assam,2023,3,cachar,8139863,12475988474.0
868,assam,2023,3,dhubri,7727555,12038352780.0
869,assam,2023,3,kamrup,7313093,10800114027.0
870,assam,2023,3,sonitpur,7184992,9555385617.0
871,assam,2023,3,goalpara,6726109,10895284121.0
872,assam,2023,3,darrang,5522247,8131813482.0
873,assam,2023,3,dibrugarh,5328549,6883206756.0
874,assam,2023,4,kamrup metropolitan,35741066,42066992122.0
875,assam,2023,4,barpeta,15365058,23767852973.0
876,assam,2023,4,nagaon,11620054,19063736023.0
877,assam,2023,4,dhubri,9754250,14883704767.0
878,assam,2023,4,cachar,9259935,14611571234.0
879,assam,2023,4,goalpara,8585082,13668435884.0
880,assam,2023,4,kamrup,8424238,12506756486.0
881,assam,2023,4,sonitpur,8050113,10777430093.0
882,assam,2023,4,darrang,6735425,10599716369.0
883,assam,2023,4,bongaigaon,6225825,9640983542.0
884,assam,2024,1,kamrup metropolitan,37451157,43094133738.0
885,assam,2024,1,barpeta,18751526,29325169669.0
886,assam,2024,1,nagaon,13867011,22200039299.0
887,assam,2024,1,dhubri,12272788,17933300841.0
888,assam,2024,1,goalpara,10539700,16606751899.0
889,assam,2024,1,cachar,10515083,15918343605.0
890,assam,2024,1,kamrup,9838598,14690113788.0
891,assam,2024,1,sonitpur,8762274,11543368894.0
892,assam,2024,1,darrang,8045981,12414085307.0
893,assam,2024,1,bongaigaon,7673311,11757183235.0
894,assam,2024,2,kamrup metropolitan,42068413,44951044581.0
895,assam,2024,2,barpeta,23894445,32381946220.0
896,assam,2024,2,nagaon,18004768,24347912008.0
897,assam,2024,2,dhubri,15564143,19932190084.0
898,assam,2024,2,goalpara,12804082,18135537711.0
899,assam,2024,2,cachar,12374786,16087546868.0
900,assam,2024,2,kamrup,12002142,15801777181.0
901,assam,2024,2,sonitpur,10836139,12766847698.0
902,assam,2024,2,bongaigaon,10017791,13320562909.0
903,assam,2024,2,darrang,9728645,13703424883.0
904,assam,2024,3,kamrup metropolitan,48652507,47984198667.0
905,assam,2024,3,barpeta,21999233,25145976318.0
906,assam,2024,3,dhubri,15695372,17961423365.0
907,assam,2024,3,nagaon,15099246,18821284148.0
908,assam,2024,3,kamrup,14480404,16655188180.0
909,assam,2024,3,cachar,14223337,17083145518.0
910,assam,2024,3,goalpara,12738121,15335058751.0
911,assam,2024,3,sonitpur,10459670,11437696327.0
912,assam,2024,3,bongaigaon,9871350,11006993764.0
913,assam,2024,3,hojai,9556241,10905196100.0
914,assam,2024,4,kamrup metropolitan,52145473,51816279559.0
915,assam,2024,4,barpeta,24798220,28930069019.0
916,assam,2024,4,dhubri,18500778,21619655588.0
917,assam,2024,4,nagaon,16930350,21494769896.0
918,assam,2024,4,cachar,16287428,19773111407.0
919,assam,2024,4,kamrup,16141222,18662571631.0
920,assam,2024,4,goalpara,14939041,18678804394.0
921,assam,2024,4,sonitpur,11375434,12320464475.0
922,assam,2024,4,bongaigaon,11133665,13022142781.0
923,assam,2024,4,hojai,10822136,12433762600.0
924,bihar,2018,1,patna,1197281,1282492050.6392517
925,bihar,2018,1,muzaffarpur,388401,394717112.5966706
926,bihar,2018,1,purbi champaran,254643,264192918.45434487
927,bihar,2018,1,gaya,231873,227470166.1468206
928,bihar,2018,1,samastipur,222241,213634124.82589722
929,bihar,2018,1,darbhanga,217364,224628301.62800157
930,bihar,2018,1,pashchim champaran,215866,236190496.6430267
931,bihar,2018,1,nalanda,208901,190613485.9647957
932,bihar,2018,1,vaishali,201678,211794626.32466358
933,bihar,2018,1,rohtas,201231,181378994.9786085
934,bihar,2018,2,patna,1650942,2328839155.6378717
935,bihar,2018,2,muzaffarpur,554675,841276317.7006266
936,bihar,2018,2,purbi champaran,373033,650452550.5678003
937,bihar,2018,2,gaya,324390,438042055.7809132
938,bihar,2018,2,darbhanga,322140,569573309.6554229
939,bihar,2018,2,samastipur,316985,502582636.03288114
940,bihar,2018,2,vaishali,316405,471071129.4019304
941,bihar,2018,2,nalanda,306468,368156034.4352697
942,bihar,2018,2,pashchim champaran,305553,542379988.9027045
943,bihar,2018,2,madhubani,286112,554829469.6286854
944,bihar,2018,3,patna,3360157,3873142430.776816
945,bihar,2018,3,muzaffarpur,959708,1265457842.0721817
946,bihar,2018,3,gaya,919453,893929004.0264461
947,bihar,2018,3,nalanda,896006,768203889.8354421
948,bihar,2018,3,rohtas,701262,668806719.3479261
949,bihar,2018,3,purbi champaran,544285,921447417.5581727
950,bihar,2018,3,pashchim champaran,427544,778844052.9981706
951,bihar,2018,3,vaishali,427385,660314110.7619169
952,bihar,2018,3,bhagalpur,422204,579615297.8454922
953,bihar,2018,3,darbhanga,413648,764466707.7610799
954,bihar,2018,4,patna,3256138,4907266831.02173
955,bihar,2018,4,muzaffarpur,886640,1682571935.1825838
956,bihar,2018,4,purbi champaran,732175,1458571863.5112107
957,bihar,2018,4,gaya,724866,1079658570.770959
958,bihar,2018,4,nalanda,666931,846144772.7533281
959,bihar,2018,4,pashchim champaran,582470,1215256332.6509814
960,bihar,2018,4,rohtas,534230,818426211.762433
961,bihar,2018,4,samastipur,529944,1020002681.3963063
962,bihar,2018,4,vaishali,522642,964760831.5562136
963,bihar,2018,4,darbhanga,515957,1142706537.988927
964,bihar,2019,1,patna,7894598,11217940482.124462
965,bihar,2019,1,muzaffarpur,1262299,2061506662.05161
966,bihar,2019,1,purbi champaran,1069790,1856147556.1115208
967,bihar,2019,1,gaya,1025084,1460009336.4335551
968,bihar,2019,1,nalanda,946010,1077003028.9911158
969,bihar,2019,1,pashchim champaran,938338,1627339576.7365215
970,bihar,2019,1,rohtas,879724,1104230103.111794
971,bihar,2019,1,samastipur,792952,1239854737.091689
972,bihar,2019,1,darbhanga,763583,1448771357.5992444
973,bihar,2019,1,vaishali,749004,1174950625.584596
974,bihar,2019,2,patna,13421445,26125484618.416542
975,bihar,2019,2,muzaffarpur,1260648,2730311714.0709352
976,bihar,2019,2,purbi champaran,937122,2207821269.5337534
977,bihar,2019,2,gaya,919937,1718017778.5639153
978,bihar,2019,2,pashchim champaran,754956,1807646307.2005067
979,bihar,2019,2,darbhanga,727675,1822608072.2658947
980,bihar,2019,2,nalanda,710450,1254625995.6495633
981,bihar,2019,2,vaishali,706255,1503710719.585722
982,bihar,2019,2,madhubani,689839,1830248520.9448543
983,bihar,2019,2,saran,660816,1511533675.4801161
984,bihar,2019,3,patna,13404838,29128507191.150093
985,bihar,2019,3,muzaffarpur,1526447,2988596103.6486
986,bihar,2019,3,gaya,1275920,1904955491.4095883
987,bihar,2019,3,purbi champaran,1028626,2348550130.6085625
988,bihar,2019,3,vaishali,835929,1574270004.8935204
989,bihar,2019,3,darbhanga,802970,1893397261.696498
990,bihar,2019,3,pashchim champaran,794590,1810006586.8164406
991,bihar,2019,3,saran,768342,1481370486.8404396
992,bihar,2019,3,nalanda,734808,1272371591.0222805
993,bihar,2019,3,madhubani,732727,1815165089.5718448
994,bihar,2019,4,patna,17235243,37707384360.64211
995,bihar,2019,4,muzaffarpur,1900732,4136536726.049083
996,bihar,2019,4,gaya,1627240,2505031784.840474
997,bihar,2019,4,purbi champaran,1432859,3375935181.6552954
998,bihar,2019,4,nalanda,1426896,1803708280.7329946
999,bihar,2019,4,pashchim champaran,1130965,2726720273.8232546
1000,bihar,2019,4,rohtas,1129246,1764430308.22368
1001,bihar,2019,4,vaishali,1092261,2283531751.166889
1002,bihar,2019,4,darbhanga,1059279,2585981569.648556
1003,bihar,2019,4,saran,1039542,2265346427.1538324
1004,bihar,2020,1,patna,15560992,39935619593.17576
1005,bihar,2020,1,muzaffarpur,2083611,4863182774.540835
1006,bihar,2020,1,purbi champaran,1671939,4068019841.695636
1007,bihar,2020,1,gaya,1524983,2986729749.0724163
1008,bihar,2020,1,pashchim champaran,1495660,3918107336.096854
1009,bihar,2020,1,darbhanga,1296525,3181062829.7925153
1010,bihar,2020,1,siwan,1271446,3110551570.935919
1011,bihar,2020,1,madhubani,1264352,3304637932.8787394
1012,bihar,2020,1,samastipur,1233758,2987274105.577726
1013,bihar,2020,1,vaishali,1177251,2609194507.873907
1014,bihar,2020,2,patna,13807801,37859920784.96573
1015,bihar,2020,2,muzaffarpur,2572251,5903193156.447356
1016,bihar,2020,2,purbi champaran,2357758,5443836316.373771
1017,bihar,2020,2,gaya,1972685,4100072381.0730147
1018,bihar,2020,2,pashchim champaran,1947807,4653237699.000596
1019,bihar,2020,2,madhubani,1777506,4146168147.4088635
1020,bihar,2020,2,darbhanga,1660540,3932060943.7239046
1021,bihar,2020,2,saran,1590231,3305092760.4327326
1022,bihar,2020,2,bhagalpur,1561760,3998834364.7374625
1023,bihar,2020,2,samastipur,1536299,3614031763.2833586
1024,bihar,2020,3,patna,20716631,53687192629.51601
1025,bihar,2020,3,muzaffarpur,3476178,8200376318.760572
1026,bihar,2020,3,purbi champaran,3014805,7082795603.42408
1027,bihar,2020,3,gaya,2533169,5418904171.855324
1028,bihar,2020,3,madhubani,2378853,5502534112.219719
1029,bihar,2020,3,darbhanga,2323627,5614591300.218319
1030,bihar,2020,3,bhagalpur,2291210,5919155397.532424
1031,bihar,2020,3,pashchim champaran,2269399,5255815898.1095295
1032,bihar,2020,3,saran,2089459,4722794813.392221
1033,bihar,2020,3,vaishali,2036376,4585312142.295209
1034,bihar,2020,4,patna,24443301,59562106826.23723
1035,bihar,2020,4,muzaffarpur,4970912,12202451465.695423
1036,bihar,2020,4,purbi champaran,4295258,11303073256.046879
1037,bihar,2020,4,gaya,3671183,8039045789.856663
1038,bihar,2020,4,madhubani,3371688,8381284790.639081
1039,bihar,2020,4,darbhanga,3297598,8213612835.37384
1040,bihar,2020,4,pashchim champaran,3212814,8105523399.184195
1041,bihar,2020,4,saran,3186771,7973001812.2863655
1042,bihar,2020,4,bhagalpur,2991335,7190986202.2250805
1043,bihar,2020,4,siwan,2923089,7277805273.892392
1044,bihar,2021,1,patna,41272981,88998693556.23962
1045,bihar,2021,1,muzaffarpur,5221017,13070944463.381813
1046,bihar,2021,1,purbi champaran,4379932,11804741355.35818
1047,bihar,2021,1,gaya,3790466,8943163048.402979
1048,bihar,2021,1,bhagalpur,3729907,8757585231.542503
1049,bihar,2021,1,darbhanga,3456999,8967471837.097118
1050,bihar,2021,1,pashchim champaran,3418382,9047860514.271101
1051,bihar,2021,1,madhubani,3251471,8809359759.376596
1052,bihar,2021,1,saran,3020459,7424026781.0438
1053,bihar,2021,1,samastipur,2833659,7326852418.778886
1054,bihar,2021,2,patna,53400850,114936398151.99364
1055,bihar,2021,2,muzaffarpur,6872504,17019791090.77851
1056,bihar,2021,2,purbi champaran,6300129,15889825388.130198
1057,bihar,2021,2,bhagalpur,5068435,11733711173.397738
1058,bihar,2021,2,darbhanga,4739297,11767784404.765148
1059,bihar,2021,2,gaya,4732185,11427447209.341698
1060,bihar,2021,2,siwan,4705097,11418849549.141577
1061,bihar,2021,2,madhubani,4695466,11634612114.699203
1062,bihar,2021,2,pashchim champaran,4672176,11234841877.680363
1063,bihar,2021,2,saran,4392087,10815034968.865551
1064,bihar,2021,3,patna,65085179,120377977089.17227
1065,bihar,2021,3,muzaffarpur,8663460,19088505213.98187
1066,bihar,2021,3,purbi champaran,7528149,17061553144.485748
1067,bihar,2021,3,siwan,6975763,14555326812.65278
1068,bihar,2021,3,bhagalpur,6299248,12979510129.599648
1069,bihar,2021,3,gaya,5929649,12593071265.983114
1070,bihar,2021,3,darbhanga,5791524,12557911471.466785
1071,bihar,2021,3,pashchim champaran,5626291,12052580759.045246
1072,bihar,2021,3,madhubani,5236281,11442243635.127468
1073,bihar,2021,3,saran,4909074,10653230755.208593
1074,bihar,2021,4,patna,81765610,151293164596.91888
1075,bihar,2021,4,muzaffarpur,11287438,25294883682.87165
1076,bihar,2021,4,purbi champaran,9979391,22867973830.953423
1077,bihar,2021,4,siwan,9398007,20337077706.726944
1078,bihar,2021,4,bhagalpur,8447521,17306243345.92068
1079,bihar,2021,4,gaya,7707242,16641218690.213781
1080,bihar,2021,4,pashchim champaran,7557978,16286679057.963713
1081,bihar,2021,4,darbhanga,7502523,16126372900.44347
1082,bihar,2021,4,madhubani,7114778,15424171780.635149
1083,bihar,2021,4,saran,6615773,15141561808.042286
1084,bihar,2022,1,patna,91217400,170738998652.74045
1085,bihar,2022,1,muzaffarpur,12910258,29225131277.297173
1086,bihar,2022,1,purbi champaran,11934864,27143934069.44426
1087,bihar,2022,1,siwan,10720865,22973497584.97813
1088,bihar,2022,1,bhagalpur,10073459,20799502004.842934
1089,bihar,2022,1,pashchim champaran,9265237,20305406431.09683
1090,bihar,2022,1,gaya,9087772,20921479270.866283
1091,bihar,2022,1,darbhanga,8600500,18524507492.640186
1092,bihar,2022,1,madhubani,8110120,18147098698.577583
1093,bihar,2022,1,purnia,7761464,17165083851.272972
1094,bihar,2022,2,patna,119754430,215948701155.29102
1095,bihar,2022,2,muzaffarpur,16060062,35870055221.49521
1096,bihar,2022,2,purbi champaran,14735078,32099286217.64873
1097,bihar,2022,2,bhagalpur,13606084,27138540976.036263
1098,bihar,2022,2,siwan,13494216,28063144036.921066
1099,bihar,2022,2,gaya,10986567,25092417405.414814
1100,bihar,2022,2,darbhanga,10725196,23025583344.149986
1101,bihar,2022,2,pashchim champaran,10647366,22189359146.473335
1102,bihar,2022,2,madhubani,9968959,22075739375.545723
1103,bihar,2022,2,purnia,9889577,21758789746.188175
1104,bihar,2022,3,patna,188665398,298860414441.2887
1105,bihar,2022,3,muzaffarpur,16912765,33481627797.22489
1106,bihar,2022,3,purbi champaran,14515173,28167506672.73384
1107,bihar,2022,3,samastipur,12531008,23600501220.43035
1108,bihar,2022,3,sitamarhi,12134163,22642688423.69205
1109,bihar,2022,3,pashchim champaran,11723439,21455732877.10686
1110,bihar,2022,3,gaya,11189071,23491978226.50628
1111,bihar,2022,3,saran,10802033,20973427431.87491
1112,bihar,2022,3,darbhanga,10324556,19863946497.371433
1113,bihar,2022,3,madhubani,9999220,19516793344.794163
1114,bihar,2022,4,patna,217434851,352393762150.454
1115,bihar,2022,4,purbi champaran,19272446,36872763823.28027
1116,bihar,2022,4,muzaffarpur,19056253,37684755616.87426
1117,bihar,2022,4,gaya,14024331,28395718045.336975
1118,bihar,2022,4,pashchim champaran,13798685,25203288880.711174
1119,bihar,2022,4,saran,13791757,26710050303.497475
1120,bihar,2022,4,vaishali,13468090,26133475409.364243
1121,bihar,2022,4,samastipur,13239614,25127091204.346603
1122,bihar,2022,4,madhubani,12545809,23814034850.98455
1123,bihar,2022,4,siwan,12408052,23745856584.586132
1124,bihar,2023,1,patna,69820541,112520666995.0
1125,bihar,2023,1,purbi champaran,32313824,60944611798.0
1126,bihar,2023,1,muzaffarpur,28886927,56400533688.0
1127,bihar,2023,1,pashchim champaran,24252692,44729618090.0
1128,bihar,2023,1,gaya,23452237,47501890223.0
1129,bihar,2023,1,madhubani,20101659,38852004241.0
1130,bihar,2023,1,darbhanga,19794010,37292632745.0
1131,bihar,2023,1,purnia,18584968,34053061521.0
1132,bihar,2023,1,samastipur,18568228,35295604286.0
1133,bihar,2023,1,saran,18242895,34998196534.0
1134,bihar,2023,2,patna,86311917,130723225180.0
1135,bihar,2023,2,purbi champaran,41126238,71129044926.0
1136,bihar,2023,2,muzaffarpur,36854628,66973720424.0
1137,bihar,2023,2,pashchim champaran,29419863,49527742510.0
1138,bihar,2023,2,gaya,28494001,52818315995.0
1139,bihar,2023,2,madhubani,25118136,46338955995.0
1140,bihar,2023,2,saran,25029090,44329380967.0
1141,bihar,2023,2,darbhanga,24714109,44529831252.0
1142,bihar,2023,2,samastipur,24164490,42663933231.0
1143,bihar,2023,2,purnia,23962134,43347802163.0
1144,bihar,2023,3,patna,98013455,132269181273.0
1145,bihar,2023,3,purbi champaran,44286078,66901163763.0
1146,bihar,2023,3,muzaffarpur,39925101,63480145583.0
1147,bihar,2023,3,pashchim champaran,31785835,46327159902.0
1148,bihar,2023,3,gaya,30917980,50771344474.0
1149,bihar,2023,3,purnia,26117076,41106386017.0
1150,bihar,2023,3,samastipur,25290002,40545364202.0
1151,bihar,2023,3,saran,25074640,39510216437.0
1152,bihar,2023,3,darbhanga,25004950,40227356501.0
1153,bihar,2023,3,madhubani,24869170,39816948772.0
1154,bihar,2023,4,patna,107884364,150536099493.0
1155,bihar,2023,4,purbi champaran,58005442,86733974303.0
1156,bihar,2023,4,muzaffarpur,50819243,80792893968.0
1157,bihar,2023,4,pashchim champaran,42704615,60667879800.0
1158,bihar,2023,4,gaya,38352964,62551956156.0
1159,bihar,2023,4,madhubani,33062836,51381268316.0
1160,bihar,2023,4,samastipur,32829529,51973065647.0
1161,bihar,2023,4,saran,32707531,51819712710.0
1162,bihar,2023,4,purnia,32315055,50440973972.0
1163,bihar,2023,4,darbhanga,31997125,50219810870.0
1164,bihar,2024,1,patna,123973894,168717285818.0
1165,bihar,2024,1,purbi champaran,66636491,97035296986.0
1166,bihar,2024,1,muzaffarpur,57049079,86963985853.0
1167,bihar,2024,1,pashchim champaran,51065629,72479969638.0
1168,bihar,2024,1,gaya,45658673,74598916768.0
1169,bihar,2024,1,purnia,38065587,55382107240.0
1170,bihar,2024,1,saran,37383788,56203278786.0
1171,bihar,2024,1,madhubani,37193939,58084984859.0
1172,bihar,2024,1,samastipur,36757554,56499472106.0
1173,bihar,2024,1,darbhanga,35858508,55830716253.0
1174,bihar,2024,2,patna,149191731,187755958611.0
1175,bihar,2024,2,purbi champaran,81377326,110034132838.0
1176,bihar,2024,2,muzaffarpur,71501038,101117622970.0
1177,bihar,2024,2,pashchim champaran,60122529,77385580302.0
1178,bihar,2024,2,gaya,54345226,81889914706.0
1179,bihar,2024,2,purnia,47551694,70642389994.0
1180,bihar,2024,2,samastipur,45687922,66407125733.0
1181,bihar,2024,2,madhubani,45171704,67328381524.0
1182,bihar,2024,2,darbhanga,44932618,66276268449.0
1183,bihar,2024,2,saran,44017041,61862806574.0
1184,bihar,2024,3,patna,163321207,194276605456.0
1185,bihar,2024,3,purbi champaran,83485662,103139111807.0
1186,bihar,2024,3,muzaffarpur,74931401,97653307818.0
1187,bihar,2024,3,pashchim champaran,60096782,70894123601.0
1188,bihar,2024,3,gaya,56624384,79077367832.0
1189,bihar,2024,3,purnea,48749298,65876499066.0
1190,bihar,2024,3,samastipur,46777104,64027549210.0
1191,bihar,2024,3,saran,46552372,61190303578.0
1192,bihar,2024,3,darbhanga,45237614,62002556904.0
1193,bihar,2024,3,madhubani,43705897,60348479541.0
1194,bihar,2024,4,patna,175201953,212799060175.0
1195,bihar,2024,4,purbi champaran,97017471,124260537888.0
1196,bihar,2024,4,muzaffarpur,85005958,115779456874.0
1197,bihar,2024,4,pashchim champaran,71226856,86524079195.0
1198,bihar,2024,4,gaya,64430354,91816640721.0
1199,bihar,2024,4,saran,56938059,76864717292.0
1200,bihar,2024,4,samastipur,55112370,77245411789.0
1201,bihar,2024,4,purnea,54493866,75477167157.0
1202,bihar,2024,4,madhubani,52269129,72529169201.0
1203,bihar,2024,4,darbhanga,52027155,72366762365.0
1204,chandigarh,2018,1,chandigarh,381895,613435420.8676233
1205,chandigarh,2018,2,chandigarh,479084,961223261.74473
1206,chandigarh,2018,3,chandigarh,616936,1369354447.5343118
1207,chandigarh,2018,4,chandigarh,905116,2032591591.779975
1208,chandigarh,2019,1,chandigarh,1274476,2396032050.444029
1209,chandigarh,2019,2,chandigarh,1252470,2693116098.9444556
1210,chandigarh,2019,3,chandigarh,1506543,3269682087.660841
1211,chandigarh,2019,4,chandigarh,1850915,4152513817.939354
1212,chandigarh,2020,1,chandigarh,2262511,5126453070.016205
1213,chandigarh,2020,2,chandigarh,1528010,3847015729.690074
1214,chandigarh,2020,3,chandigarh,2158086,5089809353.36507
1215,chandigarh,2020,4,chandigarh,2912716,6146762901.349346
1216,chandigarh,2021,1,chandigarh,3970237,7596420859.545994
1217,chandigarh,2021,2,chandigarh,4417547,8417673939.9361
1218,chandigarh,2021,3,chandigarh,6649378,11815883004.693304
1219,chandigarh,2021,4,chandigarh,7898903,14373583510.61845
1220,chandigarh,2022,1,chandigarh,8600491,15174991549.840002
1221,chandigarh,2022,2,chandigarh,10772489,17283500158.371002
1222,chandigarh,2022,3,chandigarh,13478173,20559757737.405857
1223,chandigarh,2022,4,chandigarh,17904840,27879754566.939415
1224,chandigarh,2023,1,chandigarh,9815605,12824894394.0
1225,chandigarh,2023,2,chandigarh,11553687,14414408750.0
1226,chandigarh,2023,3,chandigarh,13052165,15426783311.0
1227,chandigarh,2023,4,chandigarh,13280078,16281223001.0
1228,chandigarh,2024,1,chandigarh,13155173,15842176181.0
1229,chandigarh,2024,2,chandigarh,15940973,17556903812.0
1230,chandigarh,2024,3,chandigarh,17708385,19259257876.0
1231,chandigarh,2024,4,chandigarh,18528444,20501385889.0
1232,chhattisgarh,2018,1,raipur,323570,474633363.8981755
1233,chhattisgarh,2018,1,durg,226774,274435199.8248116
1234,chhattisgarh,2018,1,janjgir champa,219761,223984259.54781693
1235,chhattisgarh,2018,1,bilaspur,158509,169865045.94570604
1236,chhattisgarh,2018,1,raigarh,133135,140463994.72274816
1237,chhattisgarh,2018,1,korba,93345,99366683.13643219
1238,chhattisgarh,2018,1,rajnandgaon,73040,79830832.05145703
1239,chhattisgarh,2018,1,surguja,68251,77822921.04137452
1240,chhattisgarh,2018,1,mahasamund,64238,69201346.06665277
1241,chhattisgarh,2018,1,baloda bazar,61987,55455251.90835041
1242,chhattisgarh,2018,2,raipur,470127,841704574.3248034
1243,chhattisgarh,2018,2,janjgir champa,402022,565626317.3622495
1244,chhattisgarh,2018,2,durg,302345,466514532.1427195
1245,chhattisgarh,2018,2,bilaspur,227499,324449553.2865913
1246,chhattisgarh,2018,2,raigarh,190903,269228922.7693977
1247,chhattisgarh,2018,2,korba,138391,211036250.02659774
1248,chhattisgarh,2018,2,rajnandgaon,118132,152826147.2432136
1249,chhattisgarh,2018,2,surguja,94260,156057826.47418585
1250,chhattisgarh,2018,2,mahasamund,93218,124507011.674113
1251,chhattisgarh,2018,2,baloda bazar,92920,133808358.16844037
1252,chhattisgarh,2018,3,raipur,659871,1235190303.9525878
1253,chhattisgarh,2018,3,janjgir champa,544027,761781545.6720302
1254,chhattisgarh,2018,3,durg,397408,670651315.7474772
1255,chhattisgarh,2018,3,bilaspur,335751,498127861.8344182
1256,chhattisgarh,2018,3,raigarh,263831,410153295.34528005
1257,chhattisgarh,2018,3,korba,184852,293436194.59698164
1258,chhattisgarh,2018,3,rajnandgaon,154856,234428137.06427848
1259,chhattisgarh,2018,3,baloda bazar,127539,204693992.96310723
1260,chhattisgarh,2018,3,mahasamund,125671,199853879.35012454
1261,chhattisgarh,2018,3,surguja,123129,222467433.69994545
1262,chhattisgarh,2018,4,raipur,891868,1740861108.0445876
1263,chhattisgarh,2018,4,janjgir champa,669790,1023380162.572681
1264,chhattisgarh,2018,4,durg,529904,944287367.5683255
1265,chhattisgarh,2018,4,bilaspur,471373,730446431.89519
1266,chhattisgarh,2018,4,raigarh,371009,609355216.1028209
1267,chhattisgarh,2018,4,korba,270387,480365449.42326164
1268,chhattisgarh,2018,4,rajnandgaon,204099,352901504.78259885
1269,chhattisgarh,2018,4,baloda bazar,190033,295982106.36890244
1270,chhattisgarh,2018,4,mahasamund,178873,297166565.82886094
1271,chhattisgarh,2018,4,surguja,174043,354179706.54506606
1272,chhattisgarh,2019,1,raipur,1847370,2956050311.7861857
1273,chhattisgarh,2019,1,durg,1008156,1453318461.819101
1274,chhattisgarh,2019,1,janjgir champa,772956,1002709901.129667
1275,chhattisgarh,2019,1,bilaspur,760633,1049002076.6296932
1276,chhattisgarh,2019,1,raigarh,487271,806661077.7315385
1277,chhattisgarh,2019,1,korba,372554,577233813.7773559
1278,chhattisgarh,2019,1,rajnandgaon,247733,400107405.4412124
1279,chhattisgarh,2019,1,baloda bazar,241579,389323840.7684001
1280,chhattisgarh,2019,1,surguja,227723,429088362.046318
1281,chhattisgarh,2019,1,mahasamund,195292,369728146.1505085
1282,chhattisgarh,2019,2,raipur,3068366,5288462569.173023
1283,chhattisgarh,2019,2,durg,1547551,2380514730.2993526
1284,chhattisgarh,2019,2,bilaspur,845039,1454675923.9684186
1285,chhattisgarh,2019,2,janjgir champa,559574,924458855.5334843
1286,chhattisgarh,2019,2,raigarh,431031,837453321.4246501
1287,chhattisgarh,2019,2,korba,333692,647738439.6403923
1288,chhattisgarh,2019,2,rajnandgaon,254329,483937834.9265368
1289,chhattisgarh,2019,2,baloda bazar,221143,425860968.55239475
1290,chhattisgarh,2019,2,surguja,217707,486013730.8877815
1291,chhattisgarh,2019,2,mahasamund,186376,391467746.3395828
1292,chhattisgarh,2019,3,raipur,3977297,6485603479.074835
1293,chhattisgarh,2019,3,durg,2023250,2714043340.330802
1294,chhattisgarh,2019,3,bilaspur,998165,1661024492.5870597
1295,chhattisgarh,2019,3,janjgir champa,796397,1162313123.0965266
1296,chhattisgarh,2019,3,raigarh,551609,927881426.8494444
1297,chhattisgarh,2019,3,korba,423953,720041271.8570986
1298,chhattisgarh,2019,3,rajnandgaon,347908,543905597.005911
1299,chhattisgarh,2019,3,surguja,293050,535846373.88721716
1300,chhattisgarh,2019,3,baloda bazar,290500,476320269.71492374
1301,chhattisgarh,2019,3,mahasamund,245614,451812545.4709327
1302,chhattisgarh,2019,4,raipur,5644383,9527539915.79604
1303,chhattisgarh,2019,4,durg,2628735,3617557460.4601965
1304,chhattisgarh,2019,4,bilaspur,1367178,2176560885.6034384
1305,chhattisgarh,2019,4,janjgir champa,869528,1362421999.961806
1306,chhattisgarh,2019,4,raigarh,727666,1244726770.8233235
1307,chhattisgarh,2019,4,korba,579614,1007648571.7689123
1308,chhattisgarh,2019,4,rajnandgaon,445558,711713323.6292998
1309,chhattisgarh,2019,4,surguja,398053,730934546.7175045
1310,chhattisgarh,2019,4,baloda bazar,372076,645723475.139449
1311,chhattisgarh,2019,4,mahasamund,320354,610936099.4831579
1312,chhattisgarh,2020,1,raipur,7165357,12890786407.130106
1313,chhattisgarh,2020,1,durg,2720717,3703033691.5734186
1314,chhattisgarh,2020,1,bilaspur,1626602,2606579319.8693147
1315,chhattisgarh,2020,1,janjgir champa,931656,1488048447.0181954
1316,chhattisgarh,2020,1,raigarh,853049,1441862102.9480531
1317,chhattisgarh,2020,1,korba,718120,1166839868.1460683
1318,chhattisgarh,2020,1,rajnandgaon,530737,829638269.61084
1319,chhattisgarh,2020,1,surguja,471783,825221523.2257853
1320,chhattisgarh,2020,1,baloda bazar,458451,758990785.2742459
1321,chhattisgarh,2020,1,mahasamund,395381,712257295.5688998
1322,chhattisgarh,2020,2,raipur,4506567,8132937028.126705
1323,chhattisgarh,2020,2,durg,2269659,3224351699.513093
1324,chhattisgarh,2020,2,bilaspur,1317592,2187204544.331008
